"ID","PointName","System","Device","PointType","TimeInterval","Unit","Source","Correction"
989,"NVE_EFVFDR1BnvoDrvCurnt","AHU1","EFVFDR1B","DrvCurnt",1,"Amperes","Sensor",""
990,"NVE_EFVFDR1BnvoDrvPwr","AHU1","EFVFDR1B","DrvPwr",1,"kiloWatts","Sensor",""
991,"NVE_EFVFDR1BnvoDrvSpeed","AHU1","EFVFDR1B","DrvSpeed",1,"%","Sensor",""
994,"NVE_EFVFDR1BnvoFreqAct","AHU1","EFVFDR1B","FreqAct",1,"Hertz","Sensor",""
995,"NVE_EFVFDR1BnvoSpeedActRpm","AHU1","EFVFDR1B","SpeedActRpm",1,"RPM","Sensor",""
996,"NVE_EFVFDR2AnvoDrvCurnt","AHU2","EFVFDR2A","DrvCurnt",1,"Amperes","Sensor",""
997,"NVE_EFVFDR2AnvoDrvPwr","AHU2","EFVFDR2A","DrvPwr",1,"kiloWatts","Sensor",""
998,"NVE_EFVFDR2AnvoDrvSpeed","AHU2","EFVFDR2A","DrvSpeed",1,"%","Sensor",""
1001,"NVE_EFVFDR2AnvoFreqAct","AHU2","EFVFDR2A","FreqAct",1,"Hertz","Sensor",""
1002,"NVE_EFVFDR2AnvoSpeedActRpm","AHU2","EFVFDR2A","SpeedActRpm",1,"RPM","Sensor",""
1003,"NVE_EFVFDR2BnvoDrvCurnt","AHU2","EFVFDR2B","DrvCurnt",1,"Amperes","Sensor",""
1004,"NVE_EFVFDR2BnvoDrvPwr","AHU2","EFVFDR2B","DrvPwr",1,"kiloWatts","Sensor",""
1005,"NVE_EFVFDR2BnvoDrvSpeed","AHU2","EFVFDR2B","DrvSpeed",1,"%","Sensor",""
1008,"NVE_EFVFDR2BnvoFreqAct","AHU2","EFVFDR2B","FreqAct",1,"Hertz","Sensor",""
1009,"NVE_EFVFDR2BnvoSpeedActRpm","AHU2","EFVFDR2B","SpeedActRpm",1,"RPM","Sensor",""
1010,"NVE_EFVFDR3AnvoDrvCurnt","AHU3","EFVFDR3A","DrvCurnt",1,"Amperes","Sensor",""
1011,"NVE_EFVFDR3AnvoDrvPwr","AHU3","EFVFDR3A","DrvPwr",1,"kiloWatts","Sensor",""
1012,"NVE_EFVFDR3AnvoDrvSpeed","AHU3","EFVFDR3A","DrvSpeed",1,"%","Sensor",""
1015,"NVE_EFVFDR3AnvoFreqAct","AHU3","EFVFDR3A","FreqAct",1,"Hertz","Sensor",""
1016,"NVE_EFVFDR3AnvoSpeedActRpm","AHU3","EFVFDR3A","SpeedActRpm",1,"RPM","Sensor",""
1017,"NVE_EFVFDR3BnvoDrvCurnt","AHU3","EFVFDR3B","DrvCurnt",1,"Amperes","Sensor",""
1018,"NVE_EFVFDR3BnvoDrvPwr","AHU3","EFVFDR3B","DrvPwr",1,"kiloWatts","Sensor",""
1019,"NVE_EFVFDR3BnvoDrvSpeed","AHU3","EFVFDR3B","DrvSpeed",1,"%","Sensor",""
1022,"NVE_EFVFDR3BnvoFreqAct","AHU3","EFVFDR3B","FreqAct",1,"Hertz","Sensor",""
1023,"NVE_EFVFDR3BnvoSpeedActRpm","AHU3","EFVFDR3B","SpeedActRpm",1,"RPM","Sensor",""
1024,"NVE_MonoArraynvoPkWnWatt","Photovoltaic","MonoArray","PkWnWatt",1,"Btu/hr","Sensor",""
1025,"NVE_MonoArraynvoTotWatts","Photovoltaic","MonoArray","TotWatts",1,"Btu/hr","Sensor",""
1027,"NVE_MonoArraynvoPhCWatts","Photovoltaic","MonoArray","PhCWatts",1,"Btu/hr","Sensor",""
1028,"NVE_MonoArraynvoWinWatts","Photovoltaic","MonoArray","WinWatts",1,"Btu/hr","Sensor",""
1029,"NVE_MonoArraynvoPhBWatts","Photovoltaic","MonoArray","PhBWatts",1,"Btu/hr","Sensor",""
1030,"NVE_MonoArraynvoPhAWatts","Photovoltaic","MonoArray","PhAWatts",1,"Btu/hr","Sensor",""
1032,"NVE_Photo_CellnvoLuxLevel","Outside","PhotoCell","LuxLevel",1,"lux","Sensor",""
1033,"NVE_Photo_CellnvoTemperature","Outside","PhotoCell","Temp",1,"Degrees F","Sensor",""
1034,"NVE_PolyArraynvoPkWnWatt","Photovoltaic","PolyArray","PkWnWatt",1,"Btu/hr","Sensor",""
1035,"NVE_PolyArraynvoTotWatts","Photovoltaic","PolyArray","TotWatts",1,"Btu/hr","Sensor",""
1037,"NVE_PolyArraynvoPhCWatts","Photovoltaic","PolyArray","PhCWatts",1,"Btu/hr","Sensor",""
1038,"NVE_PolyArraynvoWinWatts","Photovoltaic","PolyArray","WinWatts",1,"Btu/hr","Sensor",""
1039,"NVE_PolyArraynvoPhBWatts","Photovoltaic","PolyArray","PhBWatts",1,"Btu/hr","Sensor",""
1040,"NVE_PolyArraynvoPhAWatts","Photovoltaic","PolyArray","PhAWatts",1,"Btu/hr","Sensor",""
1042,"NVE_SFVFDR1AnvoDrvCurnt","AHU1","SFVFDR1A","DrvCurnt",1,"Amperes","Sensor",""
1043,"NVE_SFVFDR1AnvoDrvPwr","AHU1","SFVFDR1A","DrvPwr",1,"kiloWatts","Sensor",""
1044,"NVE_SFVFDR1AnvoDrvSpeed","AHU1","SFVFDR1A","DrvSpeed",1,"%","Sensor",""
1047,"NVE_SFVFDR1AnvoFreqAct","AHU1","SFVFDR1A","FreqAct",1,"Hertz","Sensor",""
1048,"NVE_SFVFDR1AnvoSpeedActRpm","AHU1","SFVFDR1A","SpeedActRpm",1,"RPM","Sensor",""
1049,"NVE_SFVFDR1BnvoDrvCurnt","AHU1","SFVFDR1B","DrvCurnt",1,"Amperes","Sensor",""
1050,"NVE_SFVFDR1BnvoDrvPwr","AHU1","SFVFDR1B","DrvPwr",1,"kiloWatts","Sensor",""
1051,"NVE_SFVFDR1BnvoDrvSpeed","AHU1","SFVFDR1B","DrvSpeed",1,"%","Sensor",""
1054,"NVE_SFVFDR1BnvoFreqAct","AHU1","SFVFDR1B","FreqAct",1,"Hertz","Sensor",""
1055,"NVE_SFVFDR1BnvoSpeedActRpm","AHU1","SFVFDR1B","SpeedActRpm",1,"RPM","Sensor",""
1056,"NVE_SFVFDR2AnvoDrvCurnt","AHU2","SFVFDR2A","DrvCurnt",1,"Amperes","Sensor",""
1057,"NVE_SFVFDR2AnvoDrvPwr","AHU2","SFVFDR2A","DrvPwr",1,"kiloWatts","Sensor",""
1058,"NVE_SFVFDR2AnvoDrvSpeed","AHU2","SFVFDR2A","DrvSpeed",1,"%","Sensor",""
1061,"NVE_SFVFDR2AnvoFreqAct","AHU2","SFVFDR2A","FreqAct",1,"Hertz","Sensor",""
1062,"NVE_SFVFDR2AnvoSpeedActRpm","AHU2","SFVFDR2A","SpeedActRpm",1,"RPM","Sensor",""
1063,"NVE_SFVFDR2BnvoDrvCurnt","AHU2","SFVFDR2B","DrvCurnt",1,"Amperes","Sensor",""
1064,"NVE_SFVFDR2BnvoDrvPwr","AHU2","SFVFDR2B","DrvPwr",1,"kiloWatts","Sensor",""
1065,"NVE_SFVFDR2BnvoDrvSpeed","AHU2","SFVFDR2B","DrvSpeed",1,"%","Sensor",""
1068,"NVE_SFVFDR2BnvoFreqAct","AHU2","SFVFDR2B","FreqAct",1,"Hertz","Sensor",""
1069,"NVE_SFVFDR2BnvoSpeedActRpm","AHU2","SFVFDR2B","SpeedActRpm",1,"RPM","Sensor",""
1070,"NVE_SFVFDR3AnvoDrvCurnt","AHU3","SFVFDR3A","DrvCurnt",1,"Amperes","Sensor",""
1071,"NVE_SFVFDR3AnvoDrvPwr","AHU3","SFVFDR3A","DrvPwr",1,"kiloWatts","Sensor",""
1072,"NVE_SFVFDR3AnvoDrvSpeed","AHU3","SFVFDR3A","DrvSpeed",1,"%","Sensor",""
1075,"NVE_SFVFDR3AnvoFreqAct","AHU3","SFVFDR3A","FreqAct",1,"Hertz","Sensor",""
1076,"NVE_SFVFDR3AnvoSpeedActRpm","AHU3","SFVFDR3A","SpeedActRpm",1,"RPM","Sensor",""
1077,"NVE_SFVFDR3BnvoDrvCurnt","AHU3","SFVFDR3B","DrvCurnt",1,"Amperes","Sensor",""
1078,"NVE_SFVFDR3BnvoDrvPwr","AHU3","SFVFDR3B","DrvPwr",1,"kiloWatts","Sensor",""
1079,"NVE_SFVFDR3BnvoDrvSpeed","AHU3","SFVFDR3B","DrvSpeed",1,"%","Sensor",""
1082,"NVE_SFVFDR3BnvoFreqAct","AHU3","SFVFDR3B","FreqAct",1,"Hertz","Sensor",""
1083,"NVE_SFVFDR3BnvoSpeedActRpm","AHU3","SFVFDR3B","SpeedActRpm",1,"RPM","Sensor",""
1084,"NVE_ThinFilmArraynvoPkWnWatt","Photovoltaic","ThinFilmArray","PkWnWatt",1,"Btu/hr","Sensor",""
1085,"NVE_ThinFilmArraynvoTotWatts","Photovoltaic","ThinFilmArray","TotWatts",1,"Btu/hr","Sensor",""
1087,"NVE_ThinFilmArraynvoPhCWatts","Photovoltaic","ThinFilmArray","PhCWatts",1,"Btu/hr","Sensor",""
1088,"NVE_ThinFilmArraynvoWinWatts","Photovoltaic","ThinFilmArray","WinWatts",1,"Btu/hr","Sensor",""
1089,"NVE_ThinFilmArraynvoPhBWatts","Photovoltaic","ThinFilmArray","PhBWatts",1,"Btu/hr","Sensor",""
1090,"NVE_ThinFilmArraynvoPhAWatts","Photovoltaic","ThinFilmArray","PhAWatts",1,"Btu/hr","Sensor",""
1093,"NVE_ThinFilmArray_AnvoWattHr","Photovoltaic","ThinFilmArray","WattHr",1,"WattHr","Sensor",""
1094,"NVE_MonoArray_BnvoWattHr","Photovoltaic","MonoArray","WattHr",1,"WattHr","Sensor",""
1095,"NVE_X401_31nvoDewPoint","Outside","Outside","DewPointTemp",1,"Degrees F","Sensor",""
1096,"NVE_X401_31nvoOARH","Outside","Outside","RelativeHumdity",1,"%","Sensor",""
1097,"NVE_X401_31nvoOAT","Outside","Outside","DryBulbTemp",1,"Degrees F","Sensor",""
1098,"NVE_X401_31nvoWINDDIR_2","Outside","Outside","WindDirection2",1,"deg","Sensor",""
1099,"NVE_X401_31nvoWINDSPEED","Outside","Outside","WindSpeed",1,"mph","Sensor",""
1100,"NVE_X401_32nvoWINDDIR","Outside","Outside","WindDirection",1,"deg","Sensor",""
1101,"NVE_X401_32nvoWINDSPEED","Outside","Outside","WindSpeed2",1,"mph","Sensor",""
1102,"NVE_PolyWatt_Hours","Photovoltaic","PolyArray","WattHr",1,"WattHr","Sensor",""
1103,"NVE_EMCS_FSnvoCW_RT","Chilled Water Loop","ChilledWaterLoop","ReturnTemp",1,"Degrees F","Sensor","DivBy10"
1104,"NVE_EMCS_FSnvoCW_ST","Chilled Water Loop","ChilledWaterLoop","SupplyTemp",1,"Degrees F","Sensor","DivBy10"
1105,"NVE_EMCS_FSnvoAH1_HREET","AHU1","AHU1","HeatRecExhaustExitTemp",1,"Degrees F","Sensor","DivBy10"
1106,"NVE_EMCS_FSnvoAH1_HRST","AHU1","AHU1","HeatRecSupplyTemp",1,"Degrees F","Sensor","DivBy10"
1107,"NVE_EMCS_FSnvoAH1_SFL","AHU1","AHU1","SupplyAirFlow",1,"CFM","Sensor",""
1108,"NVE_EMCS_FSnvoAH1_SP","AHU1","AHU1","SupplyPressure",1,"inwc","Sensor",""
1109,"NVE_EMCS_FSnvoAH1_SRH","AHU1","AHU1","SupplyRelativeHumidity",1,"%","Sensor","DivBy10"
1110,"NVE_EMCS_FSnvoAH1_ST","AHU1","AHU1","SupplyAirTemp",1,"Degrees F","Sensor","DivBy10"
1111,"NVE_EMCS_FSnvoAH2_HREET","AHU2","AHU2","HeatRecExhaustExitTemp",1,"Degrees F","Sensor","DivBy10"
1112,"NVE_EMCS_FSnvoAH2_HRST","AHU2","AHU2","HeatRecSupplyTemp",1,"Degrees F","Sensor","DivBy10"
1113,"NVE_EMCS_FSnvoAH2_SFL","AHU2","AHU2","SupplyAirFlow",1,"CFM","Sensor",""
1114,"NVE_EMCS_FSnvoAH2_SP","AHU2","AHU2","SupplyPressure",1,"inwc","Sensor",""
1115,"NVE_EMCS_FSnvoAH2_SRH","AHU2","AHU2","SupplyRelativeHumidity",1,"%","Sensor",""
1116,"NVE_EMCS_FSnvoAH2_ST","AHU2","AHU2","SupplyAirTemp",1,"Degrees F","Sensor","DivBy10"
1117,"NVE_EMCS_FSnvoAH3_HREET","AHU3","AHU3","HeatRecExhaustExitTemp",1,"Degrees F","Sensor","DivBy10"
1118,"NVE_EMCS_FSnvoAH3_HRST","AHU3","AHU3","HeatRecSupplyTemp",1,"Degrees F","Sensor","DivBy10"
1119,"NVE_EMCS_FSnvoAH3_SFL","AHU3","AHU3","SupplyAirFlow",1,"CFM","Sensor",""
1120,"NVE_EMCS_FSnvoAH3_SP","AHU3","AHU3","SupplyPressure",1,"inwc","Sensor",""
1121,"NVE_EMCS_FSnvoAH3_SRH","AHU3","AHU3","SupplyRelativeHumidity",1,"%","Sensor",""
1122,"NVE_EMCS_FSnvoAH3_ST","AHU3","AHU3","SupplyAirTemp",1,"Degrees F","Sensor","DivBy10"
1123,"NVE_EMCS_FSnvoAHU_R1OAT","AHU1","AHU1","OutsideAirTemp",1,"Degrees F","Sensor","DivBy10"
1124,"NVE_EMCS_FSnvoAHU_R2OAT","AHU2","AHU2","OutsideAirTemp",1,"Degrees F","Sensor","DivBy10"
1125,"NVE_EMCS_FSnvoAHU_R3OAT","AHU3","AHU3","OutsideAirTemp",1,"Degrees F","Sensor","DivBy10"
1126,"NVE_EMCS_FSnvoEF12_EP","AHU1","AHU1","ExhaustPressure",1,"inwc","Sensor",""
1127,"NVE_EMCS_FSnvoEF12_FL","AHU1","AHU1","ExhaustAirFlowRate",1,"CFM","Sensor",""
1128,"NVE_EMCS_FSnvoEF12_HRET","AHU1","AHU1","HeatRecExhaustTemp",1,"Degrees F","Sensor","DivBy10"
1129,"NVE_EMCS_FSnvoEF34_EP","AHU2","AHU2","ExhaustPressure",1,"inwc","Sensor",""
1130,"NVE_EMCS_FSnvoEF34_FL","AHU2","AHU2","ExhaustAirFlowRate",1,"CFM","Sensor",""
1131,"NVE_EMCS_FSnvoEF34_HRET","AHU2","AHU2","HeatRecExhaustTemp",1,"Degrees F","Sensor","DivBy10"
1132,"NVE_EMCS_FSnvoEF56_EP","AHU3","AHU3","ExhaustPressure",1,"inwc","Sensor",""
1133,"NVE_EMCS_FSnvoEF56_FL","AHU3","AHU3","ExhaustAirFlowRate",1,"CFM","Sensor",""
1134,"NVE_EMCS_FSnvoEF56_HRET","AHU3","AHU3","HeatRecExhaustTemp",1,"Degrees F","Sensor","DivBy10"
1135,"NVE_EMCS_FSSTM_1_3","Hot Water Loop","Steam","Valve12Pos",1,"%","Control",""
1136,"NVE_EMCS_FSSTM_2_3","Hot Water Loop","Steam","Valve23Pos",1,"%","Control",""
1137,"NVE_EMCS_FSSTM_PRS","Hot Water Loop","Steam","Pressure",1,"psi","Sensor",""
1138,"NVE_EMCS_FSSTM_TEMP","Hot Water Loop","Steam","Temp",1,"Degrees F","Sensor",""
1139,"NVE_EMCS_FSnvoCW_TONS","Chilled Water Loop","ChilledWaterLoop","ChilledWaterConsumption",1,"tons","Derived",""
1140,"NVE_EMCS_FSnvo1NLW5","Electrical Power","Cafe","Power",1,"W","Sensor",""
1141,"NVE_EMCS_FSnvoSTM_FL","Hot Water Loop","Steam","FlowRate",1,"pounds/hr","Sensor",""
1142,"NVE_EMCS_FSnvoCW_DP","Chilled Water Loop","ChilledWaterLoop","DiffPressure",1,"psi","Sensor","DivBy100"
1143,"NVE_EMCS_FSnvoCW_FL","Chilled Water Loop","ChilledWaterLoop","WaterFlowRate",1,"GPM","Sensor",""
1144,"NVE_EMCS_FSnvoCW_MT","Chilled Water Loop","ChilledWaterLoop","MixedWaterTemp",1,"Degrees F","Sensor","DivBy10"
1146,"NVE_CVB_3_1nvoOccState","Constant Volume Thermal Boxes","CVB_3_1","OccState",1,"OccState","Control",""
1148,"NVE_CVB_3_11nvoOccState","Constant Volume Thermal Boxes","CVB_3_11","OccState",1,"OccState","Control",""
1150,"NVE_CVB_3_12nvoOccState","Constant Volume Thermal Boxes","CVB_3_12 (B63)","OccState",1,"OccState","Control",""
1152,"NVE_CVB_3_13nvoOccState","Constant Volume Thermal Boxes","CVB_3_13 (B61)","OccState",1,"OccState","Control",""
1154,"NVE_CVB_3_15nvoOccState","Constant Volume Thermal Boxes","CVB_3_15 (B61B)","OccState",1,"OccState","Control",""
1156,"NVE_CVB_3_19nvoOccState","Constant Volume Thermal Boxes","CVB_3_19 (B51)","OccState",1,"OccState","Control",""
1158,"NVE_CVB_3_2nvoOccState","Constant Volume Thermal Boxes","CVB_3_2","OccState",1,"OccState","Control",""
1160,"NVE_CVB_3_20nvoOccState","Constant Volume Thermal Boxes","CVB_3_20","OccState",1,"OccState","Control",""
1162,"NVE_CVB_3_25nvoOccState","Constant Volume Thermal Boxes","CVB_3_25","OccState",1,"OccState","Control",""
1164,"NVE_CVB_3_4nvoOccState","Constant Volume Thermal Boxes","CVB_3_4 (B54)","OccState",1,"OccState","Control",""
1166,"NVE_CVB_3_5nvoOccState","Constant Volume Thermal Boxes","CVB_3_5","OccState",1,"OccState","Control",""
1168,"NVE_CVB_3_6nvoOccState","Constant Volume Thermal Boxes","CVB_3_6 (B54)","OccState",1,"OccState","Control",""
1170,"NVE_CVB_3_7nvoOccState","Constant Volume Thermal Boxes","CVB_3_7","OccState",1,"OccState","Control",""
1172,"NVE_CVB_3_8nvoOccState","Constant Volume Thermal Boxes","CVB_3_8 (B62)","OccState",1,"OccState","Control",""
1174,"NVE_CVB_3_9nvoOccState","Constant Volume Thermal Boxes","CVB_3_9 (B64)","OccState",1,"OccState","Control",""
1176,"NVE_VAVB_3_10nvoOccState","Variable Air Volume Boxes","VAVB_3_10 (B52)","OccState",1,"OccState","Control",""
1178,"NVE_VAVB_3_14nvoOccState","Variable Air Volume Boxes","VAVB_3_14 (B59)","OccState",1,"OccState","Control",""
1180,"NVE_VAVB_3_16nvoOccState","Variable Air Volume Boxes","VAVB_3_16 (B57)","OccState",1,"OccState","Control",""
1182,"NVE_VAVB_3_17nvoOccState","Variable Air Volume Boxes","VAVB_3_17 (B55)","OccState",1,"OccState","Control",""
1184,"NVE_VAVB_3_18nvoOccState","Variable Air Volume Boxes","VAVB_3_18 (B53)","OccState",1,"OccState","Control",""
1186,"NVE_VAVB_3_21nvoOccState","Variable Air Volume Boxes","VAVB_3_21 (B35)","OccState",1,"OccState","Control",""
1188,"NVE_VAVB_3_22nvoOccState","Variable Air Volume Boxes","VAVB_3_22 (B37)","OccState",1,"OccState","Control",""
1190,"NVE_VAVB_3_23nvoOccState","Variable Air Volume Boxes","VAVB_3_23 (B39)","OccState",1,"OccState","Control",""
1192,"NVE_VAVB_3_24nvoOccState","Variable Air Volume Boxes","VAVB_3_24 (B41)","OccState",1,"OccState","Control",""
1194,"NVE_VAVB_3_3nvoOccState","Variable Air Volume Boxes","VAVB_3_3 (B40)","OccState",1,"OccState","Control",""
1195,"NVE_ECP_500_B1nviTEM_CHW_SP","Temperate Chilled Water Loop","TempChilledWaterLoop","SupplyTempSetpoint",1,"Degrees F","Control",""
1196,"NVE_ECP_500_B1nviTCHW_DP","Temperate Chilled Water Loop","TempChilledWaterLoop","DiffPressure",1,"psi","Sensor",""
1197,"NVE_ECP_500_B1nviTHW_DP","Temperate Hot Water Loop","TempHotWaterLoop","DiffPressure",1,"psi","Sensor",""
1199,"NVE_ECP_500_B1nvoTCHW_B2_CMD","Temperate Chilled Water Loop","TempChilledWaterLoop","TCHW_B2_CMD",1,"","Sensor",""
1200,"NVE_ECP_500_B1nvoTCHW_B3_CMD","Temperate Chilled Water Loop","TempChilledWaterLoop","TCHW_B3_CMD",1,"","Sensor",""
1201,"NVE_ECP_500_B1nvoTHW_B3_CMD","Temperate Hot Water Loop","TempHotWaterLoop","THW_B3_CMD",1,"","Sensor",""
1202,"NVE_ECP_500_B1nvoTHW_B4_CMD","Temperate Hot Water Loop","TempHotWaterLoop","THW_B4_CMD",1,"","Sensor",""
1203,"NVE_ECP_500_B1TCHW_DP_SP","Temperate Chilled Water Loop","TempChilledWaterLoop","SetpointPressure",1,"psi","Control",""
1204,"NVE_ECP_500_B1TCHWRT","Temperate Chilled Water Loop","TempChilledWaterLoop","ReturnTemp",1,"Degrees F","Sensor",""
1205,"NVE_ECP_500_B1TCHWST","Temperate Chilled Water Loop","TempChilledWaterLoop","SupplyTemp",1,"Degrees F","Sensor",""
1206,"NVE_ECP_500_B1THW_DP_SP","Temperate Hot Water Loop","TempHotWaterLoop","SetpointPressure",1,"psi","Control",""
1207,"NVE_ECP_500_B1THWP_B3","Temperate Hot Water Loop","TempHotWaterLoop","",1,"units","Sensor",""
1208,"NVE_ECP_500_B1THWP_B4","Temperate Hot Water Loop","TempHotWaterLoop","",1,"units","Sensor",""
1209,"NVE_ECP_500_B1THWRT","Temperate Hot Water Loop","TempHotWaterLoop","ReturnTemp",1,"Degrees F","Sensor",""
1210,"NVE_ECP_500_B1THWST","Temperate Hot Water Loop","TempHotWaterLoop","SupplyTemp",1,"Degrees F","Sensor",""
1211,"NVE_ECP_500_B1THWST_SP","Temperate Hot Water Loop","TempHotWaterLoop","SupplyTempSetpoint",1,"Degrees F","Control",""
1214,"NVE_CV2_1_1nvoOccState","Constant Volume Thermal Boxes","CV2_1_1","OccState",1,"OccState","Control",""
1217,"NVE_CV2_1_2nvoOccState","Constant Volume Thermal Boxes","CV2_1_2","OccState",1,"OccState","Control",""
1220,"NVE_CV2_1_3nvoOccState","Constant Volume Thermal Boxes","CV2_1_3 (292F)","OccState",1,"OccState","Control",""
1223,"NVE_CV2_1_4nvoOccState","Constant Volume Thermal Boxes","CV2_1_4 (292G)","OccState",1,"OccState","Control",""
1226,"NVE_CV2_1_5nvoOccState","Constant Volume Thermal Boxes","CV2_1_5","OccState",1,"OccState","Control",""
1229,"NVE_CV2_2_1nvoOccState","Constant Volume Thermal Boxes","CV2_2_1 (292D)","OccState",1,"OccState","Control",""
1232,"NVE_CV2_2_2nvoOccState","Constant Volume Thermal Boxes","CV2_2_2","OccState",1,"OccState","Control",""
1235,"NVE_CV2_2_3nvoOccState","Constant Volume Thermal Boxes","CV2_2_3","OccState",1,"OccState","Control",""
1238,"NVE_CV2_2_4nvoOccState","Constant Volume Thermal Boxes","CV2_2_4 (280)","OccState",1,"OccState","Control",""
1241,"NVE_CV2_2_5nvoOccState","Constant Volume Thermal Boxes","CV2_2_5 (203)","OccState",1,"OccState","Control",""
1244,"NVE_CV2_2_6nvoOccState","Constant Volume Thermal Boxes","CV2_2_6 (278A,278B)","OccState",1,"OccState","Control",""
1247,"NVE_CV2_2_7nvoOccState","Constant Volume Thermal Boxes","CV2_2_7 (276)","OccState",1,"OccState","Control",""
1250,"NVE_CV2_2_8nvoOccState","Constant Volume Thermal Boxes","CV2_2_8","OccState",1,"OccState","Control",""
1253,"NVE_CV2_3_1nvoOccState","Constant Volume Thermal Boxes","CV2_3_1 (274)","OccState",1,"OccState","Control",""
1256,"NVE_CV2_3_2nvoOccState","Constant Volume Thermal Boxes","CV2_3_2 (270)","OccState",1,"OccState","Control",""
1259,"NVE_CV2_3_3nvoOccState","Constant Volume Thermal Boxes","CV2_3_3 (266)","OccState",1,"OccState","Control",""
1262,"NVE_CV2_3_4nvoOccState","Constant Volume Thermal Boxes","CV2_3_4","OccState",1,"OccState","Control",""
1265,"NVE_CV2_3_5nvoOccState","Constant Volume Thermal Boxes","CV2_3_5","OccState",1,"OccState","Control",""
1268,"NVE_CV2_3_6nvoOccState","Constant Volume Thermal Boxes","CV2_3_6 (268)","OccState",1,"OccState","Control",""
1271,"NVE_CV2_3_7nvoOccState","Constant Volume Thermal Boxes","CV2_3_7 (242)","OccState",1,"OccState","Control",""
1274,"NVE_CV2_3_8nvoOccState","Constant Volume Thermal Boxes","CV2_3_8","OccState",1,"OccState","Control",""
1275,"NVE_CV3_3_1nvoHwInput1","Constant Volume Thermal Boxes","CV3_3_1(362)","CO2Level",1,"ppm","Sensor",""
1278,"NVE_CV3_1_1nvoOccState","Constant Volume Thermal Boxes","CV3_1_1","OccState",1,"OccState","Control",""
1281,"NVE_CV3_1_2nvoOccState","Constant Volume Thermal Boxes","CV3_1_2","OccState",1,"OccState","Control",""
1284,"NVE_CV3_1_3nvoOccState","Constant Volume Thermal Boxes","CV3_1_3","OccState",1,"OccState","Control",""
1287,"NVE_CV3_1_4nvoOccState","Constant Volume Thermal Boxes","CV3_1_4","OccState",1,"OccState","Control",""
1290,"NVE_CV3_2_1nvoOccState","Constant Volume Thermal Boxes","CV3_2_1","OccState",1,"OccState","Control",""
1293,"NVE_CV3_2_2nvoOccState","Constant Volume Thermal Boxes","CV3_2_2","OccState",1,"OccState","Control",""
1296,"NVE_CV3_2_3nvoOccState","Constant Volume Thermal Boxes","CV3_2_3","OccState",1,"OccState","Control",""
1299,"NVE_CV3_2_4nvoOccState","Constant Volume Thermal Boxes","CV3_2_4","OccState",1,"OccState","Control",""
1302,"NVE_CV3_2_5nvoOccState","Constant Volume Thermal Boxes","CV3_2_5","OccState",1,"OccState","Control",""
1305,"NVE_CV3_2_6nvoOccState","Constant Volume Thermal Boxes","CV3_2_6","OccState",1,"OccState","Control",""
1308,"NVE_CV3_3_1nvoOccState","Constant Volume Thermal Boxes","CV3_3_1","OccState",1,"OccState","Control",""
1311,"NVE_CV3_3_2nvoOccState","Constant Volume Thermal Boxes","CV3_3_2","OccState",1,"OccState","Control",""
1314,"NVE_CV3_3_3nvoOccState","Constant Volume Thermal Boxes","CV3_3_3","OccState",1,"OccState","Control",""
1317,"NVE_CV3_3_4nvoOccState","Constant Volume Thermal Boxes","CV3_3_4","OccState",1,"OccState","Control",""
1320,"NVE_CV3_3_6nvoOccState","Constant Volume Thermal Boxes","CV3_3_6","OccState",1,"OccState","Control",""
1323,"NVE_CV3_3_7nvoOccState","Constant Volume Thermal Boxes","CV3_3_7","OccState",1,"OccState","Control",""
1351,"NVE_CV1_1_1nvoOccState","Constant Volume Thermal Boxes","CV1_1_1","OccState",1,"OccState","Control",""
1354,"NVE_CV1_1_2nvoOccState","Constant Volume Thermal Boxes","CV1_1_2","OccState",1,"OccState","Control",""
1357,"NVE_CV1_1_3nvoOccState","Constant Volume Thermal Boxes","CV1_1_3","OccState",1,"OccState","Control",""
1360,"NVE_CV1_2_1nvoOccState","Constant Volume Thermal Boxes","CV1_2_1","OccState",1,"OccState","Control",""
1363,"NVE_CV1_2_2nvoOccState","Constant Volume Thermal Boxes","CV1_2_2","OccState",1,"OccState","Control",""
1366,"NVE_CV1_2_3nvoOccState","Constant Volume Thermal Boxes","CV1_2_3","OccState",1,"OccState","Control",""
1369,"NVE_CV1_2_4nvoOccState","Constant Volume Thermal Boxes","CV1_2_4","OccState",1,"OccState","Control",""
1372,"NVE_CV1_2_6nvoOccState","Constant Volume Thermal Boxes","CV1_2_6","OccState",1,"OccState","Control",""
1375,"NVE_CV1_3_1nvoOccState","Constant Volume Thermal Boxes","CV1_3_1","OccState",1,"OccState","Control",""
1378,"NVE_CV1_3_2nvoOccState","Constant Volume Thermal Boxes","CV1_3_2","OccState",1,"OccState","Control",""
1381,"NVE_CV1_3_3nvoOccState","Constant Volume Thermal Boxes","CV1_3_3","OccState",1,"OccState","Control",""
1384,"NVE_CV1_3_4nvoOccState","Constant Volume Thermal Boxes","CV1_3_4","OccState",1,"OccState","Control",""
1387,"NVE_CV1_3_5nvoOccState","Constant Volume Thermal Boxes","CV1_3_5","OccState",1,"OccState","Control",""
1390,"NVE_CV1_3_6nvoOccState","Constant Volume Thermal Boxes","CV1_3_6","OccState",1,"OccState","Control",""
